Date,Adj. Close,HighLow_Percent,Percent_Change,Adj. Volume,label
2005-02-17,99.2563949826808,9918.425921066442,9825.63949826808,20807900.0,97.17998530492285
2005-02-18,99.28147239424793,9872.785032014275,9828.147239424792,16954800.0,96.32233782932718
2005-02-22,95.98128503201428,9875.79432140233,9498.128503201428,26940400.0,96.91416474231131
2005-02-23,97.27527946887793,9654.110003148944,9627.527946887792,31140800.0,97.27778721003465
2005-02-24,94.73744541828486,9421.893172037368,9373.744541828486,51576900.0,96.76370027290858
2005-02-25,93.22276975963052,9425.404009656764,9222.276975963052,19927000.0,96.02140889052167
2005-02-28,94.28605201007663,9422.896268500053,9328.605201007664,15621100.0,92.78642279836255
2005-03-01,93.3180639235856,9416.877689723942,9231.80639235856,18603700.0,93.77447281410727
2005-03-02,92.8767014800042,9312.555657604702,9187.67014800042,14556400.0,95.99633147895456
2005-03-03,93.79202700220426,9316.568043455442,9279.202700220427,15201900.0,99.3567046289493
2005-03-04,93.2378162065708,9291.490631888317,9223.78162065708,13534600.0,102.69200036737693
2005-03-07,94.69732155977748,9409.354466253804,9369.732155977748,17317400.0,108.23912380602498
2005-03-08,92.88673244463104,9421.893172037368,9188.673244463103,16076100.0,112.11107615198908
2005-03-09,90.95577175396242,9161.088091739268,8995.577175396242,22698000.0,109.71367560617193
2005-03-10,90.26865067702319,8988.053951926104,8926.86506770232,21899000.0,110.2302702844547
2005-03-11,89.17527553269655,8975.51524614254,8817.527553269654,16040500.0,110.06475936811168
2005-03-14,87.76592500262413,8847.620447150204,8676.592500262414,22270900.0,110.34061089535005
2005-03-15,89.58152960008398,8927.868164165006,8858.152960008398,20823300.0,111.48915634512439
2005-03-16,88.07186942374304,8858.152960008398,8707.186942374305,14198300.0,113.44519444736014
2005-03-17,89.92258239739687,8909.812427836674,8892.258239739687,16504600.0,114.6037708617613
2005-03-18,90.29874357090374,8947.930093418705,8929.874357090373,14165800.0,113.84141755012071
2005-03-21,90.72004408523145,9036.704130366326,8972.004408523146,14952400.0,114.36302771071692
2005-03-22,89.57651411777054,9025.168521045449,8857.651411777055,11252100.0,113.35993124803191
2005-03-23,89.76710244568069,8939.905321717226,8876.710244568068,9680300.0,114.25268709982157
2005-03-24,89.90252046814317,8971.00131206046,8890.252046814316,7402900.0,116.00309042720689
2005-03-28,90.99088013015638,9168.611315209406,8999.088013015638,17458500.0,114.71411147265665
2005-03-29,90.06301590217276,9092.375984045344,8906.301590217277,12933000.0,114.97491655295477
2005-03-30,90.50437834575416,9000.592657709667,8950.437834575416,12459700.0,115.88271885168469
2005-03-31,90.53447123963471,8997.583368321611,8953.447123963471,13523600.0,116.92593917287708
2005-04-01,90.29874357090374,9075.824892411041,8929.874357090373,12351600.0,119.95027500787236
2005-04-04,92.93187178545188,9194.691823239215,9193.187178545188,16136600.0,119.96030597249921
2005-04-05,94.57694998425526,9442.45664952241,9357.694998425526,17455900.0,121.1790681746615
2005-04-06,94.9029563346279,9411.862207410517,9390.29563346279,10494600.0,128.12049569644168
2005-04-07,97.17998530492285,9661.13167838774,9617.998530492285,19365000.0,128.39634722368007
2005-04-08,96.32233782932718,9685.20599349218,9532.233782932719,10222900.0,130.8087942164375
2005-04-11,96.91416474231131,9670.159546551906,9591.416474231131,10810100.0,130.00130156397606
2005-04-12,97.27778721003465,9651.10071376089,9627.778721003464,14624500.0,133.41182953710506
2005-04-13,96.76370027290858,9646.085231447465,9576.370027290857,13098400.0,139.06427810433505
2005-04-14,96.02140889052167,9648.091424372837,9502.140889052167,12293000.0,144.44589062664008
2005-04-15,92.78642279836255,9446.46903537315,9178.642279836255,23131600.0,144.3957358035058
2005-04-18,93.77447281410727,9323.088170462894,9277.447281410727,13087400.0,140.56390731604913
2005-04-19,95.99633147895456,9529.726041776004,9499.633147895456,16843100.0,145.92044242678702
2005-04-20,99.3567046289493,9956.04203841713,9835.67046289493,30872000.0,147.0138175711137
2005-04-21,102.69200036737693,10181.738742521256,10169.200036737693,35468200.0,140.21282355410938
2005-04-22,108.23912380602498,11134.680382072005,10723.912380602498,66343700.0,143.59827411567124
2005-04-25,112.11107615198908,11171.794951191352,11111.107615198907,39640300.0,141.68737535425632
2005-04-26,109.71367560617193,11034.370735803506,10871.367560617193,34509400.0,141.81276241209196
2005-04-27,110.2302702844547,10976.692689199117,10923.027028445471,20509000.0,139.60595019418497
2005-04-28,110.06475936811168,11038.383121654246,10906.475936811168,17348200.0,137.82545397291906
2005-04-29,110.34061089535005,11046.909441587068,10934.061089535006,18322000.0,139.14954130366328
2005-05-02,111.48915634512439,11119.633935131731,11048.91563451244,19515200.0,140.58396924530282
2005-05-03,113.44519444736014,11342.822898079143,11244.519444736014,35524800.0,143.79387792589483
2005-05-04,114.6037708617613,11429.590742101396,11360.377086176131,24142800.0,144.36564290962525
2005-05-05,113.84141755012071,11366.395664952242,11284.141755012071,15004100.0,145.09790332738532
2005-05-06,114.36302771071692,11397.99320352682,11336.302771071692,13514200.0,145.30353810223573
2005-05-09,113.35993124803191,11360.377086176131,11235.993124803192,11062500.0,149.0852117665582
2005-05-10,114.25268709982157,11325.268709982158,11325.268709982158,12678900.0,152.52081715125433
2005-05-11,116.00309042720689,11534.91587068332,11500.309042720688,22934600.0,151.4675658654351
2005-05-12,114.71411147265665,11547.454576466884,11371.411147265666,17878500.0,146.8131982785767
2005-05-13,114.97491655295477,11490.27807809384,11397.491655295476,14816100.0,147.53041224939645
2005-05-16,115.88271885168469,11516.86013435499,11488.27188516847,11351400.0,146.0759223785032
2005-05-17,116.92593917287708,11608.643460690668,11592.593917287708,15602100.0,148.31282749029074
2005-05-18,119.95027500787236,11935.652907525979,11895.027500787237,24599300.0,146.21384814212237
2005-05-19,119.96030597249921,11995.838695287079,11896.03059724992,19413500.0,148.22756429096253
2005-05-20,121.1790681746615,12020.916106854203,12017.90681746615,16310600.0,148.57363257058887
2005-05-23,128.12049569644168,12844.959850949934,12712.049569644169,42733800.0,147.12917366432245
2005-05-24,128.39634722368007,13213.096252755327,12739.634722368006,58028100.0,146.34374913404008
2005-05-25,130.8087942164375,12989.405741576573,12980.879421643749,36079600.0,149.89270441901962
2005-05-26,130.00130156397606,13128.836149889787,12900.130156397605,27066100.0,150.9108473286449
2005-05-27,133.41182953710506,13243.69069486722,13241.182953710506,24343800.0,151.06131179804765
2005-05-31,139.06427810433505,13863.102760575206,13806.427810433504,44429100.0,150.23375721633255
2005-06-01,144.44589062664008,14589.84614779049,14344.589062664008,70313000.0,155.42979689304082
2005-06-02,144.3957358035058,14433.864647842973,14339.57358035058,35912200.0,156.4830481788601
2005-06-03,140.56390731604913,14409.790332738532,13956.390731604912,37527000.0,157.45605174766453
2005-06-06,145.92044242678702,14632.979295685946,14492.044242678701,45006700.0,151.66818515797206
2005-06-07,147.0138175711137,14925.883462789963,14601.381757111369,48597300.0,148.38304424267872
2005-06-08,140.21282355410938,14604.892594730765,13921.282355410938,51350300.0,148.5034158182009
2005-06-09,143.59827411567124,14369.666474231133,14259.827411567125,32849300.0,148.92471633252862
2005-06-10,141.68737535425632,14308.477590007345,14068.737535425631,25367800.0,147.20440589902384
2005-06-13,141.81276241209196,14153.499186522515,14081.276241209196,25580700.0,144.32551905111788
2005-06-14,139.60595019418497,14005.542458276477,13860.595019418497,20163600.0,146.25642958696335
2005-06-15,137.82545397291906,13807.932455127533,13682.545397291906,41724400.0,150.05821533536266
2005-06-16,139.14954130366328,13858.087278261783,13814.954130366328,24899800.0,149.11028917812533
2005-06-17,140.58396924530282,13958.396924530283,13958.396924530283,20847900.0,149.32595491760262
2005-06-20,143.79387792589483,14328.138280675976,14279.387792589483,42007300.0,146.62762543297995
2005-06-21,144.36564290962525,14459.945155872781,14336.564290962526,30234300.0,146.0759223785032
2005-06-22,145.09790332738532,14561.257898603966,14409.790332738532,20927000.0,146.2364178125328
2005-06-23,145.30353810223573,14686.143408208249,14430.353810223573,28084600.0,143.2822987299255
2005-06-24,149.0852117665582,14846.137294006508,14808.521176655819,35506800.0,142.4647751128372
2005-06-27,152.52081715125433,15170.638999685107,15152.081715125434,35570100.0,145.30905513278051
2005-06-28,151.4675658654351,15410.379054266821,15046.75658654351,38034900.0,142.43969770127006
2005-06-29,146.8131982785767,15166.125065603024,14581.31982785767,36560800.0,143.2672522829852
2005-06-30,147.53041224939645,14892.781279521361,14653.041224939645,30158600.0,142.99140075574684
2005-07-01,146.0759223785032,14757.864805290228,14507.59223785032,18436700.0,140.42848929358667
2005-07-05,148.31282749029074,14744.824551275324,14731.282749029075,14973000.0,140.43350477590008
2005-07-06,146.21384814212237,14826.075364752807,14521.384814212237,15984500.0,137.4292308701585
2005-07-07,148.22756429096253,14735.796683111159,14722.756429096253,21322800.0,140.22285451873623
2005-07-08,148.57363257058887,14821.059882439382,14757.363257058887,14900200.0,141.7224837304503
2005-07-11,147.12917366432245,14775.920541618558,14612.917366432244,16763800.0,141.73251469507713
2005-07-12,146.34374913404008,14665.579930723206,14534.374913404008,11718000.0,142.22904744410621
2005-07-13,149.89270441901962,14908.329274692976,14889.270441901963,22852900.0,144.6715873307442
2005-07-14,150.9108473286449,15284.991996431196,14991.08473286449,21314000.0,144.07976041776004
2005-07-15,151.06131179804765,15116.973338931455,15006.131179804765,16859900.0,143.44279416395509
2005-07-18,150.23375721633255,15041.741104230081,14923.375721633254,12403100.0,143.5681812217907
2005-07-19,155.42979689304082,15465.549359714496,15442.979689304082,25217500.0,144.6715873307442
2005-07-20,156.4830481788601,15578.839074210136,15548.304817886008,28592100.0,143.99951270074527
2005-07-21,157.45605174766453,15839.20279206466,15645.605174766453,39539200.0,147.89152697596305
2005-07-22,151.66818515797206,15410.379054266821,15066.818515797206,46726800.0,148.15233205626114
2005-07-25,148.38304424267872,15111.456308386692,14738.304424267872,19298200.0,150.00806051222838
2005-07-26,148.5034158182009,14846.137294006508,14750.341581820088,19614100.0,155.34954917602604
2005-07-27,148.92471633252862,14857.672903327386,14792.471633252862,14421300.0,156.3225527448305
2005-07-28,147.20440589902384,14816.545948357301,14620.440589902384,11839300.0,151.9691140967776
2005-07-29,144.32551905111788,14587.338406633777,14332.551905111788,16709800.0,151.77852576886744
2005-08-01,146.25642958696335,14570.285766768131,14525.642958696335,11313400.0,150.56477904901857
2005-08-02,150.05821533536266,14922.372625170567,14905.821533536266,14565800.0,152.36533719953817
2005-08-03,149.11028917812533,14932.403589797419,14811.028917812533,11849300.0,154.43171591266926
2005-08-04,149.32595491760262,14896.292117140758,14832.595491760261,10462500.0,156.4328933557258
2005-08-05,146.62762543297995,14871.716253804974,14562.762543297995,11867500.0,156.1670727931143
2005-08-08,146.0759223785032,14728.27345964102,14507.59223785032,8954600.0,158.16825023617088
2005-08-09,146.2364178125328,14579.3136349323,14523.64178125328,11547000.0,157.62657814632098
2005-08-10,143.2822987299255,14561.75944683531,14228.229872992548,13744200.0,157.45605174766453
2005-08-11,142.4647751128372,14273.36921381337,14146.47751128372,15014700.0,153.47375879080508
2005-08-12,145.30905513278051,14454.929673559358,14430.905513278052,13158600.0,155.28936338826495
2005-08-15,142.43969770127006,14583.82756901438,14143.969770127007,16333000.0,158.71995329064762
2005-08-16,143.2672522829852,14334.056549805817,14226.72522829852,14204100.0,159.833390364228
2005-08-17,142.99140075574684,14272.867665582029,14199.140075574684,7758800.0,155.9814999475176
2005-08-18,140.42848929358667,13968.427889157132,13942.848929358666,23721800.0,155.83605096042825
2005-08-19,140.43350477590008,14016.074971134669,13943.350477590007,11074700.0,156.85920935236695
2005-08-22,137.4292308701585,14017.078067597356,13642.92308701585,13612300.0,156.97958092788917
2005-08-23,140.22285451873623,13930.310223575103,13922.285451873622,11631700.0,155.8059580665477
2005-08-24,141.7224837304503,14181.585887477695,14072.248373045031,17169000.0,153.52391361393933
2005-08-25,141.73251469507713,14143.969770127007,14073.251469507713,8744400.0,150.9509711871523
2005-08-26,142.22904744410621,14195.12768972394,14122.904744410622,7503000.0,149.18050593051328
2005-08-29,144.6715873307442,14400.762464574367,14367.158733074419,11794100.0,148.52849322976803
2005-08-30,144.07976041776004,14420.322845596724,14307.976041776004,9574400.0,152.97221055946258
2005-08-31,143.44279416395509,14369.666474231133,14244.279416395508,10057900.0,152.10954760155346
2005-09-01,143.5681812217907,14319.511651096884,14256.81812217907,5478700.0,154.82793901542982
2005-09-02,144.6715873307442,14444.397160701166,14367.158733074419,6862100.0,152.0694237430461
2005-09-06,143.99951270074527,14414.304266820614,14299.951270074527,8416100.0,170.47624383331583
2005-09-07,147.89152697596305,14720.750236170883,14689.152697596304,14984000.0,174.8647908575627
2005-09-08,148.15233205626114,14910.335467618348,14715.233205626115,13213300.0,173.99209693502678
2005-09-09,150.00806051222838,14901.307599454185,14900.806051222839,8772200.0,178.2703033483783
2005-09-12,155.34954917602604,15519.215020468144,15434.954917602605,20752200.0,177.07661855778315
2005-09-13,156.3225527448305,15725.351343549908,15532.255274483048,20579200.0,179.63953001994332
2005-09-14,151.9691140967776,15612.502991497846,15096.91140967776,22529000.0,186.64615881179805
2005-09-15,151.77852576886744,15284.991996431196,15077.852576886744,30901400.0,190.27736800671775
2005-09-16,150.56477904901857,15172.143644379134,14956.477904901856,15144400.0,190.4278324761205
2005-09-19,152.36533719953817,15247.375879080508,15136.533719953817,11512200.0,193.57253988663797
2005-09-20,154.43171591266926,15513.196441692035,15343.171591266926,18683200.0,195.81947596305238
2005-09-21,156.4328933557258,15636.577306602288,15543.289335572581,20219100.0,198.12659782722787
2005-09-22,156.1670727931143,15910.422640915294,15516.70727931143,25986700.0,195.55365540044085
2005-09-23,158.16825023617088,15809.61144641545,15716.825023617088,16950600.0,190.16201191350896
2005-09-26,157.62657814632098,15997.190484937544,15662.657814632097,19769000.0,196.15551327805187
2005-09-27,157.45605174766453,15869.79723417655,15645.605174766453,13732400.0,195.8044295161121
2005-09-28,153.47375879080508,15703.784769602185,15247.375879080508,15978800.0,199.09960139603234
2005-09-29,155.28936338826495,15484.106644274169,15428.936338826494,11216300.0,197.00814527133412
2005-09-30,158.71995329064762,15824.156345124382,15771.995329064763,18284200.0,199.69142830901646
2005-10-03,159.833390364228,15955.060433504777,15883.3390364228,18302200.0,202.34963393513172
2005-10-04,155.9814999475176,16013.741576571845,15498.149994751759,18270300.0,200.72461766558203
2005-10-05,155.83605096042825,15693.753804975333,15483.605096042826,16640100.0,205.31378398236592
2005-10-06,156.85920935236695,15672.688779258948,15585.920935236694,15971600.0,208.8797919072111
2005-10-07,156.97958092788917,15782.527841922956,15597.958092788918,13527000.0,212.08468510548965
2005-10-10,155.8059580665477,15689.741419124593,15480.59580665477,11133200.0,214.97360291802246
2005-10-11,153.52391361393933,15580.905452923269,15252.391361393933,17068100.0,212.39564500892203
2005-10-12,150.9509711871523,15307.060118610267,14995.09711871523,18593700.0,202.39477327595256
2005-10-13,149.18050593051328,15046.75658654351,14818.050593051328,21114200.0,203.08314822347015
2005-10-14,148.52849322976803,14957.982549595887,14752.849322976803,17021100.0,207.68615727143907
2005-10-17,152.97221055946258,15207.252020573109,15197.221055946258,15118200.0,209.49669623176234
2005-10-18,152.10954760155346,15345.679332423637,15110.954760155346,14141400.0,203.55334969035374
2005-10-19,154.82793901542982,15441.475044610055,15382.793901542982,14007300.0,202.89632150729506
2005-10-20,152.0694237430461,15504.67012175921,15106.942374304608,27795500.0,202.73582607326546
2005-10-21,170.47624383331583,17275.135378398238,16947.624383331582,45739000.0,205.96078120079773
2005-10-24,174.8647908575627,17419.079720793532,17386.47908575627,18844500.0,205.2335362653511
2005-10-25,173.99209693502678,17323.78555683846,17299.20969350268,13742800.0,206.94481883069173
2005-10-26,178.2703033483783,17755.11703579301,17727.03033483783,17797100.0,209.39137110318043
2005-10-27,177.07661855778315,17809.78579300934,17607.661855778315,10258500.0,210.1286470032539
2005-10-28,179.63953001994332,17903.073764039047,17863.953001994334,11795100.0,211.91917418914662
2005-10-31,186.64615881179805,18695.5199695602,18564.615881179805,28657100.0,215.74097171197647
2005-11-01,190.27736800671775,19154.436601238584,18927.736800671773,32679400.0,212.95737902802563
2005-11-02,190.4278324761205,19209.606906686262,18942.78324761205,21109600.0,215.53533693712606
2005-11-03,193.57253988663797,19288.851527238374,19257.253988663797,14881900.0,213.82505746824813
2005-11-04,195.81947596305238,19550.15815576782,19481.94759630524,17632100.0,216.68889786921383
2005-11-07,198.12659782722787,19835.03755117036,19712.659782722785,19163800.0,216.13217933242365
